f1|accuracy|precision|recall|dataset
0.7020836111823545|0.7063851181498241|0.718915343915344|0.7063248839772303|Validação Cruzada
0.7436210006567927|0.7471091000502765|0.7612043769870371|0.7470506455820349|Validação Cruzada
0.7030904649269067|0.7038712921065863|0.7060864117793739|0.7038972528639171|Validação Cruzada
0.3602991225522068|0.5118149824032177|0.7160210669384981|0.5115704275906696|Validação Cruzada
0.7179650190862894|0.7188128772635815|0.721476097545984|0.7188128772635816|Validação Cruzada
0.5172959093371139|0.5880281690140845|0.7126970152721226|0.5880281690140845|Validação Cruzada
0.693177455198468|0.6936619718309859|0.6948930275668546|0.6936619718309859|Validação Cruzada
0.34527782798160533|0.5050301810865191|0.7095985155195681|0.5050301810865191|Validação Cruzada
0.7365259103069635|0.7379275653923542|0.7431006472522029|0.737927565392354|Validação Cruzada
0.6465777777777778|0.670020120724346|0.731420101061866|0.670020120724346|Validação Cruzada
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
