f1|accuracy|precision|recall|dataset
0.7491205680427653|0.7502486148600653|0.7548318889699677|0.7502486148600653|Validação Cruzada
0.7663722483458159|0.766870294075863|0.7691655134356075|0.766870294075863|Validação Cruzada
0.7821848429559002|0.7822844153999148|0.7828015371761929|0.7822844153999147|Validação Cruzada
0.7725304575056877|0.7734602543155502|0.7779959739290792|0.7734557164784953|Validação Cruzada
0.7698552470633644|0.7708318533778504|0.7755181680914693|0.7708364847964135|Validação Cruzada
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.6218337893133807|0.8066288550159518|0.7426269097884898|0.6048581064749675|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
