f1|accuracy|precision|recall|dataset
0.7449993037275124|0.7459866458303737|0.7498563401154301|0.7459866458303737|Validação Cruzada
0.7514188194217553|0.7524506321920728|0.7567128960338778|0.7524506321920728|Validação Cruzada
0.7589901820196951|0.7598380451768717|0.7635466323479392|0.7598380451768718|Validação Cruzada
0.754176116830344|0.755416637067557|0.7606680508848082|0.7554115945016442|Validação Cruzada
0.7483542880550558|0.7496625701498899|0.7549752890387361|0.7496676960066719|Validação Cruzada
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
