f1|accuracy|precision|recall|dataset
0.7635291901534671|0.7653786049154709|0.7739487076575828|0.7653786049154709|Validação Cruzada
0.7585805864232175|0.759340815456741|0.7626491409911829|0.759340815456741|Validação Cruzada
0.7473818286001027|0.7488989913339963|0.7550254729178092|0.7488989913339963|Validação Cruzada
0.7539972344535747|0.7548483341621084|0.7584332584777481|0.7548525163723679|Validação Cruzada
0.7503673948277585|0.7513674788662357|0.7554519830476611|0.7513629863350946|Validação Cruzada
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
