f1|accuracy|precision|recall|dataset
0.7553959252204656|0.7560975609756098|0.7590978751710993|0.7561110757051105|Validação Cruzada
0.7637272114634319|0.7641438270052804|0.7660420990322143|0.7641544338934563|Validação Cruzada
0.7505567718275263|0.7513200905204929|0.7544060961322617|0.7513062285224672|Validação Cruzada
0.7443679113957752|0.7450339451848127|0.7475887564060038|0.7450211576143639|Validação Cruzada
0.7728325244532617|0.7731388329979879|0.7746200037244062|0.773138832997988|Validação Cruzada
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
