f1|accuracy|precision|recall|dataset
0.6889894137108383|0.7076999573803097|0.7735204300878644|0.7076999573803097|Validação Cruzada
0.8797331592645687|0.8799545389970166|0.8827728771729819|0.8799545389970166|Validação Cruzada
0.9506713520532899|0.9507742577070607|0.9545673926638931|0.9507742577070606|Validação Cruzada
0.9463073260000623|0.946437451161469|0.950797718330877|0.946433958797575|Validação Cruzada
0.9468865101358992|0.9470057540669177|0.9510659105586594|0.9470091247800132|Validação Cruzada
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
