f1|accuracy|precision|recall|dataset
0.7983190227310437|0.7983404576313804|0.7984617046663218|0.7983379158814121|Validação Cruzada
0.8015827081283384|0.8016092532059341|0.8017643700933842|0.80160639553763|Validação Cruzada
0.7950716102304394|0.7950716620568268|0.7950722865179309|0.7950718387752356|Validação Cruzada
0.7918027480128372|0.791802866482273|0.7918039917857829|0.7918031062190134|Validação Cruzada
0.8012877352379102|0.8013078470824949|0.8014298790242559|0.801307847082495|Validação Cruzada
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
