f1|accuracy|precision|recall|dataset
0.7213929118296067|0.8390562693841382|0.7920966909490279|0.6920923082351427|Validação Cruzada
0.7348840282825613|0.8404785643070788|0.78443330242208|0.7094235687586071|Validação Cruzada
0.7066501062567077|0.8176581367010081|0.7363262973537394|0.6892485042375291|Validação Cruzada
0.5694384055348541|0.8069125955466933|0.8351597969654717|0.5697411489822584|Validação Cruzada
0.7504778042086351|0.8397031128835715|0.7716962671114035|0.735328328830777|Validação Cruzada
0.7173198731042084|0.837646224742999|0.790486015720411|0.6879863108643908|Teste
0.7382053788222653|0.8429634881247784|0.7898722850875978|0.7118981190244089|Teste
0.7030961155349917|0.815047855370436|0.7314537229226241|0.6863460796601406|Teste
0.5651576851540799|0.8061857497341368|0.8390323378789963|0.567178888766169|Teste
0.749795803227614|0.8418114143920595|0.7774507211833581|0.7315173459211914|Teste
