f1|accuracy|precision|recall|dataset
0.7618263283350124|0.7618269640573945|0.761829759513958|0.7618269640573945|Validação Cruzada
0.7655877245458222|0.7655917033669555|0.7656097367849048|0.7655917033669555|Validação Cruzada
0.7665813387372269|0.7665861628072169|0.7666082028039038|0.7665861628072169|Validação Cruzada
0.7699600810088403|0.7699793990196775|0.7700687667002464|0.7699787519225187|Validação Cruzada
0.7632183703859963|0.7632308020174753|0.7632871556408588|0.7632313205995855|Validação Cruzada
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
