f1|accuracy|precision|recall|dataset
0.8093433078531256|0.8094040734221776|0.8098091425214358|0.8094086135718281|Validação Cruzada
0.8058802850740757|0.8058838320341967|0.8059086312852412|0.8058849578112213|Validação Cruzada
0.8081359268101194|0.8081468443550415|0.808212812608929|0.8081449987000939|Validação Cruzada
0.8028138087909263|0.8028664822730701|0.8031813896402303|0.8028624234092336|Validação Cruzada
0.8143727439392386|0.8143863179074446|0.8144783026422758|0.8143863179074446|Validação Cruzada
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
