f1|accuracy|precision|recall|dataset
0.8025098606736472|0.8028664822730701|0.8050939750884114|0.8028772180594881|Validação Cruzada
0.8010258486821962|0.8011063615790797|0.8016057393103546|0.8011114702291173|Validação Cruzada
0.7949666598749313|0.7950716620568268|0.7956649591675067|0.7950660220751355|Validação Cruzada
0.7959948966893313|0.7960774453105356|0.7965464160907358|0.796072437642446|Validação Cruzada
0.8089714032257278|0.8091046277665996|0.809969325970619|0.8091046277665996|Validação Cruzada
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
