f1|accuracy|precision|recall|dataset
0.7557212934468744|0.851905183872397|0.8048742197570393|0.7290077311846781|Validação Cruzada
0.7500870530832824|0.8494516450648056|0.801852586600966|0.7229326513213981|Validação Cruzada
0.7570602165682487|0.8512241054613936|0.8008077621642291|0.7320676438228747|Validação Cruzada
0.7535544260735207|0.8498947601639526|0.7996305876783661|0.7279666777479767|Validação Cruzada
0.7558418240215551|0.8519995568849008|0.8049312225647732|0.7291358250368813|Validação Cruzada
0.7570795340488496|0.8527118043247075|0.8062311480160695|0.7302769680933653|Teste
0.7605147805064925|0.8543956043956044|0.8087254600022947|0.7338111405105254|Teste
0.7574480545482938|0.8528004253810706|0.8061527390810512|0.7307669405454205|Teste
0.7568514617617546|0.8523573200992556|0.8051491738321481|0.7303384347453056|Teste
0.7573844928795599|0.8529776674937966|0.8068973598864904|0.7304474420108559|Teste
