f1|accuracy|precision|recall|dataset
0.7745625680385226|0.8612095702259637|0.8182807551541218|0.7486810716505777|Validação Cruzada
0.7730884362735736|0.8614157527417746|0.8210606202857531|0.7457538199226179|Validação Cruzada
0.7720924291465856|0.8598648498947602|0.8159673342300191|0.7462710629453665|Validação Cruzada
0.7647956714742354|0.8549905838041432|0.8061838043765133|0.7402579991956284|Validação Cruzada
0.774740059808255|0.8607510800930541|0.8161376329097916|0.7497269452772894|Validação Cruzada
0.7686715862892814|0.858560794044665|0.8150949628996071|0.7421128201188035|Teste
0.769260436726584|0.8597128677773839|0.8189466596617088|0.7415520969892546|Teste
0.7678875476002014|0.858826657213754|0.817134478424801|0.7404063201804303|Teste
0.7669322749079979|0.8574973413683091|0.8130800870303525|0.7405646288230576|Teste
0.7679345810493116|0.858649415101028|0.8163643423153116|0.7407258187149948|Teste
