f1|accuracy|precision|recall|dataset
0.7945635749430218|0.7945687704299723|0.7946013771362204|0.7945700851666054|Validação Cruzada
0.8011063112788681|0.8011063615790797|0.8011069955787955|0.8011065386790325|Validação Cruzada
0.8018606864920038|0.8018606990193613|0.8018606864920038|0.8018606864920038|Validação Cruzada
0.7877713471199623|0.7877797334674378|0.7878218767421131|0.787778202649785|Validação Cruzada
0.7995472710222142|0.7995472837022133|0.7995473594958482|0.7995472837022133|Validação Cruzada
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
