f1|accuracy|precision|recall|dataset
0.7571151114558032|0.7574939622105412|0.7591106003984494|0.7574939622105412|Validação Cruzada
0.7707135532391647|0.7713453615570394|0.7743695078099809|0.7713453615570394|Validação Cruzada
0.7802357291100255|0.7809347918738457|0.7845554370216459|0.7809347918738457|Validação Cruzada
0.7792909118315159|0.7801378134545713|0.7844950500164306|0.7801334169497988|Validação Cruzada
0.7744039707177758|0.775236200895077|0.7793677229272005|0.7752405194604284|Validação Cruzada
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
