f1|accuracy|precision|recall|dataset
0.7455132120613936|0.7458445801960506|0.7471317446244132|0.7458445801960505|Validação Cruzada
0.6615547893798668|0.6854666856087512|0.7585293463711322|0.6854666856087512|Validação Cruzada
0.7395638142475307|0.740659184543259|0.7447772252187628|0.7406591845432591|Validação Cruzada
0.6793677093582987|0.6937557718263835|0.7361067610896029|0.6937407270280496|Validação Cruzada
0.3333491191513544|0.5000355189315905|0.25001775946579524|0.5|Validação Cruzada
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.18047788510421964|0.22022332506203474|0.11011166253101737|0.5|Teste
0.4381317532241199|0.7797766749379652|0.3898883374689826|0.5|Teste
